@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute BetCountActingPlayer numeric
@attribute BetCountObservingPlayer numeric
@attribute ActingPlayerOnButton {true,false}
@attribute LastActionObservingPlayer {f,k,c,b1,b2,b3}
@attribute LastActionActingPlayer {f,k,c,b1,b2,b3}
@attribute DeckStrength numeric
@attribute DeckPaired numeric
@attribute DeckSuited numeric
@attribute DeckConnectors numeric

@data
17611104,48,0,3,true,b2,c,3,0,2,1
33758208,12,0,1,false,k,k,1,1,3,1
17218176,16,2,0,false,k,k,2,0,2,1
17152384,12,1,0,false,k,k,2,0,2,1
16960128,36,2,0,false,k,k,2,1,3,1
34015744,6,0,1,true,b1,c,1,0,3,1
33958656,6,0,1,false,b1,c,2,1,2,1
34015488,152,1,3,false,b1,c,0,1,2,1
34363136,572,3,3,false,b1,c,1,0,2,1
34233344,16,0,2,false,b2,c,2,0,2,1
17283168,8,1,0,false,k,k,1,0,3,2
50706432,88,2,1,false,k,k,0,1,3,2
17288096,19,1,1,false,b1,c,2,0,3,1
17090944,24,1,1,false,k,k,1,1,3,1
17419104,800,3,3,false,k,k,3,1,3,1
17414224,168,3,2,false,b1,c,2,0,2,1
34249728,800,2,2,false,k,k,4,1,2,1
17222272,24,1,1,true,b1,c,1,1,3,1
17606752,4,0,0,false,k,k,1,0,2,1
17156736,800,1,1,false,k,k,1,1,3,1
34304256,68,2,2,true,b1,c,1,1,2,2
17484688,84,2,2,false,b1,c,3,0,3,1
17610320,65,1,3,true,b2,c,2,0,3,1
833652,14,1,0,false,k,k,2,0,3,1
17283664,98,1,1,false,k,k,2,0,2,1
17471600,4,0,0,false,k,k,2,1,2,1
100835328,480,1,4,true,b3,c,2,1,2,1
833926,202,3,1,false,k,k,1,0,2,1
34149376,12,0,2,true,b1,c,2,1,2,2
34170880,10,1,0,false,k,k,1,0,2,3
50956032,48,0,3,true,b2,c,2,1,3,2
17221968,12,1,0,false,k,k,0,1,2,2
833654,96,2,2,true,b2,c,1,0,2,2
34301952,43,2,1,false,b1,c,2,1,2,1
764291,64,2,1,false,k,k,2,0,3,1
17479520,48,1,2,false,b2,c,3,1,3,1
34376192,30,0,3,true,b1,c,3,1,3,1
17147456,88,2,1,false,k,k,0,0,3,3
34223616,180,1,4,true,b1,c,1,1,2,1
33827584,24,0,2,false,k,k,1,1,3,1
34211840,72,3,1,true,b1,c,1,1,3,1
17091472,768,2,3,true,b1,c,2,0,3,1
33954304,4,0,0,false,k,k,1,1,3,1
16829072,8,0,1,false,b2,c,2,1,2,1
17139232,12,1,0,false,k,k,0,1,2,1
17484688,66,1,2,true,b2,c,3,1,2,1
17466688,60,3,0,false,k,k,0,0,3,2
100765696,800,1,3,false,k,k,2,2,2,1
17418064,42,0,3,true,b2,c,1,0,3,1
33962752,17,0,2,false,b1,c,1,1,2,1
17016944,8,1,0,false,k,k,1,0,2,1
17283680,14,0,1,false,k,k,2,0,4,1
67764224,28,2,1,true,b2,c,1,0,2,2
833364,4,0,0,false,k,k,2,0,2,1
34286080,800,2,2,false,k,k,2,1,2,1
34214912,4,0,0,false,k,k,1,1,2,1
34306560,270,1,4,false,b1,c,3,1,2,2
34277632,4,0,0,false,k,k,3,2,2,1
764293,4,0,0,false,k,k,2,0,3,1
34298112,43,1,2,false,b1,c,2,0,2,1
50448640,16,0,2,true,b2,c,2,1,2,2
17344864,4,0,0,false,k,k,2,1,2,2
16894848,24,2,0,false,k,k,1,1,2,1
33754112,24,2,0,false,k,k,1,1,2,1
17288096,4,0,0,false,k,k,2,1,2,1
50972160,26,2,0,false,k,k,3,3,3,1
34216960,10,1,0,false,k,k,3,1,3,1
34278400,29,1,2,true,b2,c,2,1,2,1
17331744,48,0,3,true,b1,c,0,1,2,2
16829072,16,1,0,false,k,k,2,0,3,2
34237184,32,2,0,false,k,k,3,1,2,1
833603,4,0,0,false,k,k,2,0,2,1
16956032,18,1,1,false,b1,c,1,1,3,1
34216192,42,1,2,false,b1,c,2,1,2,1
17418352,40,1,1,false,k,k,3,1,2,1
34237184,32,2,0,false,k,k,3,1,2,1
17419136,12,1,0,false,k,k,3,0,2,1
825445,108,2,1,false,k,k,2,0,2,1
17549920,48,1,1,false,k,k,2,1,3,1
34155264,18,1,1,false,b1,c,2,1,3,1
34248704,15,1,1,false,b2,c,3,1,3,2
834180,12,1,0,false,k,k,2,0,3,1
834131,800,1,2,false,k,k,2,0,2,1
16960112,12,1,0,false,k,k,1,1,3,1
17086304,36,1,1,false,k,k,0,0,2,1
33758208,29,2,1,false,b1,c,0,1,2,2
17152656,24,1,1,false,k,k,2,0,3,1
100810752,60,1,2,false,b2,c,0,3,2,1
829285,12,1,0,false,k,k,1,0,3,2
17157008,56,2,1,false,k,k,2,0,2,1
16829072,4,0,0,false,k,k,2,0,2,1
17610576,24,2,0,false,k,k,2,1,2,1
34318592,617,4,2,true,b1,c,3,0,3,2
17021312,4,0,0,false,k,k,1,0,3,3
34226688,20,1,1,false,k,k,2,1,2,1
17401696,6,0,1,false,b1,c,1,0,2,1
34175488,108,2,2,false,b1,c,2,0,3,2
34167552,168,2,2,false,b2,c,3,1,2,1
33830912,17,1,1,false,b1,c,0,1,2,1
33893120,56,1,2,true,b2,c,1,1,2,1
17348432,24,2,0,false,k,k,0,0,2,2
16959856,24,0,2,false,k,k,0,1,2,1
16956032,19,1,1,false,b1,c,1,1,2,1
16942928,24,2,0,false,k,k,0,0,3,1
17417792,800,2,2,false,k,k,2,1,3,1
17414256,48,1,1,false,k,k,2,0,2,2
763971,90,2,1,false,k,k,0,0,3,2
84711267,4,0,0,false,k,k,3,0,4,1
825461,16,0,2,false,b2,c,2,0,3,1
33823744,589,1,4,false,b2,c,0,2,2,1
34032640,7,0,1,true,b2,c,2,0,2,1
34347008,12,0,1,false,k,k,2,1,2,1
759635,18,0,2,true,b1,c,2,0,2,1
825459,4,0,0,false,k,k,2,0,3,2
17152640,36,2,0,false,k,k,2,1,2,1
17331760,26,1,2,true,b2,c,0,1,2,2
829268,8,1,0,false,k,k,2,0,2,1
17152656,12,0,1,false,k,k,1,1,3,1
17479792,36,2,0,false,k,k,2,1,2,1
17598304,14,1,1,false,b1,c,1,0,3,2
833654,44,0,2,false,k,k,2,0,2,1
17549408,39,0,3,true,b1,c,2,0,3,1
17484656,24,2,0,false,k,k,3,0,2,1
17152096,12,0,1,false,k,k,0,0,2,3
17012848,28,1,1,false,k,k,0,0,4,1
34101504,24,0,2,false,k,k,1,1,3,1
34237440,18,0,2,true,b2,c,2,1,2,1
17348976,12,1,0,false,k,k,2,0,2,2
17021552,60,3,0,false,k,k,1,1,2,1
829558,24,0,2,true,b2,c,2,0,2,1
17466688,72,2,1,false,k,k,0,0,3,2
16828784,24,2,0,false,k,k,2,0,2,2
34248448,72,0,3,false,b2,c,3,1,2,1
17410160,12,1,0,false,k,k,2,1,2,1
17283664,48,1,2,true,b2,c,1,0,3,1
33884672,18,2,0,false,k,k,1,2,2,1
833893,18,0,2,true,b1,c,2,0,3,1
17283712,24,2,0,false,k,k,1,1,2,1
17598304,36,2,1,true,b1,c,1,0,3,1
33970944,54,2,1,false,b1,c,2,0,3,1
17349264,88,1,2,true,b2,c,3,0,2,3
17025920,715,4,2,true,b1,c,0,1,2,1
33889024,24,0,2,false,k,k,1,1,2,1
50971904,6,0,1,false,b1,c,3,1,3,1
34163712,216,1,3,true,b2,c,2,1,2,1
17484592,12,1,0,false,k,k,3,1,3,1
34032640,54,1,2,false,b1,c,0,1,3,1
825189,12,1,0,false,k,k,1,0,2,2
17479488,48,2,0,false,k,k,1,0,2,2
16955776,4,0,0,false,k,k,1,1,2,1
17344848,12,1,0,false,k,k,2,0,2,2
67371008,12,0,1,false,k,k,1,0,2,3
16824160,24,2,0,false,k,k,1,0,3,1
17471024,24,2,0,false,k,k,2,0,2,1
50768128,24,0,2,false,k,k,1,3,2,1
34102272,24,2,0,false,k,k,1,1,3,1
34081536,616,3,2,true,b1,c,2,0,3,1
17288096,12,1,0,false,k,k,3,0,2,1
16894880,36,1,1,false,k,k,1,1,3,1
16829344,10,0,1,false,k,k,2,0,3,1
17090864,494,4,1,false,k,k,2,0,2,2
17541232,12,0,1,false,k,k,2,0,3,1
34220032,162,2,2,true,b1,c,1,0,3,1
34024448,52,1,2,false,k,k,1,1,2,1
17353312,14,1,1,false,b1,c,2,1,2,1
17222560,28,2,0,false,k,k,2,0,2,2
833654,4,0,0,false,k,k,0,0,3,2
17484064,616,3,2,true,b1,c,2,0,2,3
17483888,4,0,0,false,k,k,3,1,2,1
17288064,463,3,1,true,b3,c,2,1,2,1
17157008,14,1,0,false,k,k,3,0,2,1
17073968,6,0,1,true,b1,c,0,1,3,3
67502080,8,1,0,false,k,k,1,0,2,3
34151168,28,2,0,false,k,k,3,1,3,2
17549968,800,2,1,false,k,k,3,0,2,1
34302976,28,1,1,false,k,k,3,1,3,1
50449152,32,1,2,true,b2,c,2,0,2,1
17283680,800,2,1,false,k,k,0,1,2,1
17413968,12,0,2,true,b1,c,2,0,3,1
16889952,8,1,0,false,k,k,1,0,2,1
34367488,96,1,2,false,k,k,2,1,2,1
17283680,14,1,1,false,b1,c,2,0,2,2
17523488,8,1,0,false,k,k,1,0,3,1
17286736,8,1,0,false,k,k,1,1,3,2
33752832,4,0,0,false,k,k,0,1,3,2
17086032,4,0,0,false,k,k,1,1,2,1
17527584,48,3,0,false,k,k,1,0,3,4
34101760,12,0,2,false,b1,c,1,1,2,1
16960400,14,1,0,false,k,k,3,0,3,1
33762048,12,1,0,false,k,k,2,1,3,1
16955488,12,1,0,false,k,k,1,0,2,1
829556,4,0,0,false,k,k,2,0,2,1
33962240,58,1,2,true,b1,c,1,1,3,1
17610576,72,1,2,false,k,k,2,1,2,1
34236160,32,1,1,false,k,k,1,0,2,1
33954304,6,0,1,false,b1,c,1,1,2,1
17283168,4,0,0,false,k,k,0,0,2,2
67305472,24,0,2,false,b2,c,2,0,2,1
17540688,12,1,0,false,k,k,2,0,2,1
33688576,296,1,2,false,k,k,1,0,2,3
33818624,800,2,1,false,k,k,0,0,3,2
17549664,21,0,2,true,b2,c,2,0,3,1
33901056,288,3,1,false,k,k,1,1,2,1
17549648,505,2,3,false,b3,c,2,0,2,1
33962752,16,1,0,false,k,k,1,1,2,1
67633152,36,1,2,false,b1,c,1,0,4,1
17549920,36,1,1,false,k,k,2,1,3,1
17549152,19,1,1,false,b1,c,2,0,2,1
34351616,125,0,4,true,b1,c,1,1,2,1
34368000,800,2,1,false,k,k,1,1,2,1
67829760,39,0,3,true,b1,c,1,0,3,3
34228224,10,1,1,false,b1,c,1,0,2,2
50906880,800,2,1,false,k,k,1,0,3,3
17204528,12,1,0,false,k,k,0,1,2,2
17413440,4,0,0,false,k,k,3,1,2,1
33885184,8,0,1,true,b2,c,2,1,2,1
17213824,12,1,1,false,b1,c,1,0,2,1
17611072,72,1,2,false,k,k,2,0,2,1
834183,4,0,0,false,k,k,2,0,2,1
17478704,96,1,3,true,b1,c,2,1,3,2
17479792,12,1,0,false,k,k,2,1,2,1
84720260,56,0,3,true,b1,c,2,0,4,1
16885600,4,0,0,false,k,k,0,1,2,1
764022,4,0,0,false,k,k,1,0,2,1
34024192,6,0,1,false,b1,c,1,1,2,1
33962752,51,2,1,false,b1,c,2,0,2,1
33622528,7,0,1,true,b2,c,1,1,3,2
34223616,222,3,2,false,b1,c,1,1,2,1
67764224,8,1,0,false,k,k,1,0,3,2
50575360,8,1,0,false,k,k,1,3,2,1
33762304,24,2,0,false,k,k,1,2,2,1
821092,8,0,1,false,k,k,1,0,2,2
17286448,12,1,0,false,k,k,1,0,2,2
34237440,96,2,1,false,k,k,2,1,4,1
17611376,4,0,0,false,k,k,3,1,3,1
34228992,4,0,0,false,k,k,3,1,3,1
17278544,105,3,1,false,b1,c,1,0,3,1
17610848,4,0,0,false,k,k,2,1,3,1
17344816,12,0,2,true,b1,c,2,0,3,2
17606768,24,1,1,false,k,k,3,1,2,1
34094080,562,3,2,false,b2,c,1,0,2,1
34175744,36,2,0,false,k,k,3,1,2,1
17283680,800,2,2,false,k,k,1,1,3,1
34315264,326,3,2,true,b1,c,3,1,2,1
17540672,48,1,2,false,b2,c,1,0,2,2
759380,4,0,0,false,k,k,2,0,3,1
17418880,14,1,1,false,b1,c,2,0,2,1
16820608,96,2,1,false,k,k,1,0,2,1
67764224,54,1,2,false,b1,c,2,0,2,3
17021280,24,2,0,false,k,k,2,0,2,1
50505472,48,1,1,false,k,k,0,3,2,1
17484656,10,1,0,false,k,k,3,1,3,1
829830,170,1,3,false,k,k,2,0,2,1
17217648,24,1,1,false,k,k,0,0,2,2
33753856,26,1,1,false,k,k,1,2,2,1
17218096,4,0,0,false,k,k,2,0,3,1
17348416,12,0,1,false,k,k,1,0,3,1
34035968,56,0,3,true,b1,c,1,0,4,2
825460,26,0,2,true,b2,c,0,0,3,2
34023936,17,0,2,false,b1,c,1,1,2,1
33692672,204,2,2,false,k,k,0,1,3,1
17090672,8,1,0,false,k,k,1,0,2,1
16951680,50,1,2,false,k,k,2,0,2,1
17279296,4,0,0,false,k,k,1,1,2,1
17541232,96,3,0,false,k,k,1,0,2,1
16894064,4,0,0,false,k,k,0,1,2,1
34147328,24,2,0,false,k,k,2,2,2,1
34102016,24,2,0,false,k,k,1,1,2,1
16890512,216,3,2,true,b1,c,2,0,2,1
100843520,242,1,4,true,b2,c,1,3,2,1
17147936,4,0,0,false,k,k,1,1,2,2
825170,24,0,2,false,k,k,1,0,3,3
17156992,4,0,0,false,k,k,1,1,2,1
17156208,4,0,0,false,k,k,0,1,3,1
17287808,54,1,2,false,b1,c,1,0,3,2
17218192,8,1,0,false,k,k,2,1,3,1
34376448,35,2,1,false,b1,c,2,1,2,1
16807232,4,0,0,false,k,k,0,0,3,2
17157024,24,2,0,false,k,k,2,1,2,1
834132,6,0,1,true,b1,c,2,0,2,1
33823488,72,0,3,false,k,k,1,1,2,3
17222016,4,0,0,false,k,k,1,1,2,1
33762048,14,1,1,false,b1,c,1,1,3,1
17611392,29,2,1,false,b1,c,3,0,3,1
67436544,48,1,1,false,k,k,0,1,3,2
17548608,8,0,1,false,b2,c,2,1,4,1
17091488,24,2,0,false,k,k,1,1,3,1
17549904,54,0,3,true,b1,c,3,0,2,1
34176000,12,1,0,false,k,k,2,1,3,1
17397312,4,0,0,false,k,k,2,1,3,1
16824960,90,1,2,true,b2,c,1,1,2,1
17283456,38,0,2,false,k,k,1,1,2,2
34314240,18,1,1,false,b1,c,3,1,3,1
17091184,4,0,0,false,k,k,1,1,2,2
34223616,580,1,4,false,b1,c,1,1,2,1
16829280,24,2,0,false,k,k,2,1,2,1
829558,48,0,3,true,b2,c,2,0,2,1
17143920,32,1,1,false,k,k,1,1,3,1
17156704,24,1,1,false,b2,c,1,0,3,2
33962496,45,0,3,true,b1,c,0,2,2,1
834199,24,2,0,false,k,k,2,0,3,1
693827,42,0,3,true,b2,c,2,0,2,1
33971200,36,0,3,false,b1,c,1,1,2,1
34028032,48,2,1,false,k,k,1,0,3,1
17353360,12,1,0,false,k,k,2,0,2,1
17352272,18,0,2,true,b2,c,1,0,2,1
17222272,6,0,1,false,b1,c,2,0,3,1
834198,15,1,1,false,b1,c,2,0,3,1
34372352,16,0,2,false,b2,c,3,1,3,1
17549408,14,0,2,true,b1,c,2,0,3,1
17602656,4,0,0,false,k,k,3,1,2,1
16956048,36,2,0,false,k,k,2,1,2,1
33622528,16,1,1,false,b2,c,1,1,3,2
34350336,12,1,0,false,k,k,1,0,2,2
101056512,90,1,2,true,b2,c,1,1,2,1
16951408,4,0,0,false,k,k,0,0,2,2
33831424,72,3,0,false,k,k,1,1,3,1
764004,14,0,1,false,k,k,1,0,2,1
33954304,18,1,1,false,b1,c,0,1,3,2
34081280,24,1,1,false,k,k,2,1,3,2
833654,36,1,1,false,k,k,1,0,2,2
16815952,16,1,0,false,k,k,1,0,2,1
17484672,24,2,0,false,k,k,2,0,3,1
17082464,6,0,1,false,b1,c,1,0,2,2
17523760,4,0,0,false,k,k,2,1,2,1
829814,14,1,0,false,k,k,2,0,3,1
84510514,108,1,3,false,b1,c,1,0,4,1
34093568,10,1,1,false,b1,c,1,0,2,2
17344864,32,0,2,false,k,k,2,0,3,2
33958656,8,0,1,false,k,k,1,1,2,1
34351104,36,2,0,false,k,k,1,1,3,1
34212864,4,0,0,false,k,k,3,1,3,1
17216816,96,2,1,false,k,k,0,1,3,1
34084352,16,0,2,false,b2,c,0,1,2,2
16890208,48,1,2,false,b2,c,1,0,2,2
17549680,90,2,1,false,b2,c,2,0,2,1
17607040,70,3,0,false,k,k,3,0,3,3
50706944,48,0,3,false,b2,c,2,1,2,1
16829312,40,2,0,false,k,k,1,1,3,2
764261,32,1,1,false,k,k,2,0,3,1
16890480,12,1,0,false,k,k,2,0,2,1
34311168,24,2,0,false,k,k,3,1,2,1
16811600,8,1,0,false,k,k,0,0,2,2
100814848,34,2,0,false,k,k,1,3,2,1
33896704,6,0,1,false,b1,c,1,1,3,2
34102272,26,0,2,true,b2,c,1,1,3,2
821091,4,0,0,false,k,k,1,0,2,2
34081536,8,0,1,false,k,k,2,1,2,1
33823488,4,0,0,false,k,k,1,0,3,1
34376448,12,1,0,false,k,k,3,2,3,1
17611344,14,1,1,false,b1,c,3,1,2,1
84645985,152,2,2,false,k,k,2,0,3,2
17409328,12,1,0,false,k,k,2,0,3,1
50447616,552,1,3,true,b1,c,1,1,3,2
17091200,144,2,2,true,b2,c,1,0,2,2
33970688,37,0,3,true,b1,c,1,1,2,1
690020,192,2,2,true,b2,c,1,0,2,2
84567089,18,1,1,false,b1,c,0,2,3,1
17077536,48,0,3,true,b1,c,1,0,3,3
34084352,36,2,1,false,b1,c,0,1,2,2
67633152,84,2,0,false,k,k,1,0,2,1
764005,4,0,0,false,k,k,1,0,3,1
34109952,18,1,1,false,b1,c,1,1,2,1
67436544,800,2,3,false,k,k,1,0,2,4
17605664,28,1,1,false,b2,c,2,0,2,1
17598304,36,2,1,true,b1,c,1,0,3,1
100835328,342,0,3,false,b3,c,2,1,2,1
17414224,616,4,2,false,b1,c,2,0,2,1
17483888,54,1,2,false,b1,c,1,0,3,2
34233344,96,1,3,false,k,k,2,1,2,1
16956016,12,0,2,false,b1,c,2,0,2,1
833926,255,3,2,false,b1,c,1,0,2,1
16824704,4,0,0,false,k,k,2,0,2,2
50645760,22,1,2,false,b1,c,1,1,3,1
829811,36,2,0,false,k,k,3,0,3,1
17353616,8,0,1,false,k,k,2,1,3,1
34163712,12,0,2,false,b1,c,2,1,2,1
34081536,4,0,0,false,k,k,2,1,2,1
34167552,8,1,0,false,k,k,2,2,3,1
17417760,144,2,1,false,b3,c,1,0,4,3
17090672,12,0,1,false,k,k,1,0,2,1
17549936,41,1,2,false,b1,c,3,0,2,1
17025872,36,2,0,false,k,k,1,1,4,1
51152384,48,0,3,true,b2,c,1,0,2,1
17017200,24,2,0,false,k,k,1,0,2,2
51103232,17,0,2,false,b1,c,3,1,2,1
17549968,60,1,2,false,k,k,3,0,2,1
16960400,24,0,2,true,b2,c,2,0,2,1
17152656,48,0,3,true,b2,c,2,0,2,1
17082192,4,0,0,false,k,k,1,0,3,1
50578432,56,1,2,false,k,k,0,1,2,2
17479488,72,0,4,false,b1,c,1,0,2,2
17091168,16,0,2,false,k,k,1,0,3,3
34028032,24,0,2,true,b2,c,1,1,2,1
17344304,24,2,0,false,k,k,1,1,2,1
34239488,16,0,2,true,b2,c,1,1,3,1
34307072,487,3,2,false,b3,c,3,0,2,1
34351872,36,1,2,false,b1,c,2,2,2,1
17148016,36,0,3,true,b1,c,0,0,3,1
34015744,12,1,0,false,k,k,2,1,3,1
17157008,14,1,0,false,k,k,3,0,2,1
17025088,36,2,1,true,b1,c,0,1,2,2
33826816,48,1,2,true,b2,c,0,1,2,1
17471008,4,0,0,false,k,k,2,0,2,1
16890512,12,1,0,false,k,k,3,0,2,2
34176000,72,1,2,false,b1,c,3,1,2,1
34084608,144,0,4,true,b2,c,0,0,3,1
17467200,36,2,0,false,k,k,1,0,4,1
34035968,72,2,1,false,k,k,1,1,3,2
84575520,32,0,2,false,b2,c,1,0,4,1
34245632,4,0,0,false,k,k,3,1,2,1
34223616,108,2,2,false,b1,c,1,1,2,1
17593648,36,2,0,false,k,k,1,0,3,1
17349264,108,1,3,false,b1,c,1,1,2,1
834148,48,1,1,false,k,k,3,0,2,1
17288096,4,0,0,false,k,k,2,1,3,1
17021536,4,0,0,false,k,k,1,1,3,1
50705408,12,1,0,false,k,k,1,1,2,1
67698688,54,1,2,false,b1,c,1,0,2,1
17353360,4,0,0,false,k,k,2,1,2,2
17078304,24,2,0,false,k,k,0,0,3,3
34375936,43,2,1,false,b1,c,2,1,2,1
16824960,12,1,0,false,k,k,2,0,3,1
100962304,32,1,2,false,b2,c,1,3,2,1
34151424,42,1,2,false,b1,c,2,1,2,1
17270336,12,0,1,false,k,k,0,0,4,2
84719936,30,1,1,false,k,k,2,1,3,1
34100992,10,0,1,false,k,k,0,1,2,1
17589552,72,3,0,false,k,k,1,0,3,1
17086304,12,1,0,false,k,k,0,0,2,1
34281216,16,0,1,false,k,k,2,1,2,2
16960096,14,0,2,false,b1,c,0,1,2,1
33888512,24,2,0,false,k,k,1,1,2,1
33622528,10,1,0,false,k,k,1,1,2,2
17353632,32,0,2,false,k,k,2,0,2,1
17478704,72,2,1,false,k,k,2,0,3,2
34387968,44,1,2,true,b2,c,3,1,4,1
16886128,12,1,0,false,k,k,1,1,3,1
17283424,14,1,1,false,b1,c,2,0,2,1
17152352,19,1,1,false,b1,c,2,0,2,1
17152112,12,0,1,false,k,k,0,0,2,1
17605952,24,2,0,false,k,k,2,0,2,2
16829312,16,0,2,true,b2,c,1,1,2,1
690020,38,0,2,false,k,k,1,0,2,2
834182,72,2,1,false,k,k,1,0,4,1
33963008,7,0,1,false,b2,c,2,1,3,1
17606496,112,2,2,false,k,k,2,0,2,1
34216704,12,0,1,false,k,k,3,1,2,1
17091456,18,0,2,false,b1,c,2,0,2,1
17086832,4,0,0,false,k,k,1,1,2,1
16868672,24,2,0,false,k,k,0,0,2,3
100896768,26,1,2,false,b1,c,3,2,2,1
34224128,24,1,1,false,k,k,2,1,3,1
34372352,6,0,1,false,b1,c,4,1,2,1
34249728,800,1,1,false,k,k,4,1,2,1
17414256,36,2,0,false,k,k,1,0,3,3
17541472,48,0,3,true,b2,c,2,0,2,1
34277888,4,0,0,false,k,k,2,1,2,2
34354944,16,0,1,false,b2,c,1,1,2,1
34360064,38,0,2,false,k,k,3,1,2,1
16938576,17,1,1,false,b1,c,0,0,2,3
33827840,12,1,0,false,k,k,1,1,2,2
763442,4,0,0,false,k,k,1,0,3,4
33823744,24,1,1,false,k,k,1,1,2,1
17283648,88,2,1,false,k,k,0,1,3,1
50510336,66,1,2,true,b2,c,1,3,2,1
17091216,36,2,0,false,k,k,2,0,2,1
50575616,568,4,2,true,b2,c,2,0,2,1
84579105,12,1,0,false,k,k,2,0,4,2
17091408,10,1,1,false,b1,c,1,1,2,2
67305472,84,1,2,false,k,k,0,1,2,4
84720208,800,1,2,false,k,k,2,0,4,1
16959872,8,1,0,false,k,k,2,0,2,1
34020096,4,0,0,false,k,k,1,1,3,1
17078368,16,1,0,false,k,k,1,0,3,1
101265408,450,2,3,true,b2,c,3,1,2,1
33893376,24,2,0,false,k,k,2,1,2,1
17484112,45,2,1,false,b1,c,2,0,2,1
829831,12,1,0,false,k,k,2,0,2,1
16824976,4,0,0,false,k,k,2,0,2,1
101134336,24,1,1,false,k,k,1,3,2,1
17537104,48,1,1,false,b2,c,2,0,2,1
16955504,8,1,0,false,k,k,1,1,2,1
34036480,21,1,1,false,b1,c,0,2,2,1
34016256,12,1,0,false,k,k,2,1,3,1
759891,4,0,0,false,k,k,2,0,2,1
101212160,800,2,2,false,k,k,0,2,2,2
17479504,28,2,0,false,k,k,2,0,3,1
17090400,24,0,2,false,k,k,1,0,3,1
34282496,12,1,0,false,k,k,3,1,2,1
17218160,18,0,2,true,b1,c,1,0,3,2
764277,4,0,0,false,k,k,2,0,2,1
834165,66,1,2,true,b2,c,2,0,2,1
16947296,4,0,0,false,k,k,1,0,2,1
84719987,72,0,3,true,b2,c,4,1,4,1
34363648,36,1,2,false,b1,c,2,0,2,1
833909,10,1,0,false,k,k,2,0,2,1
34302208,72,1,2,false,k,k,3,1,2,1
764259,4,0,0,false,k,k,2,0,2,1
759924,24,1,1,false,k,k,1,0,3,2
33897216,74,2,1,false,k,k,2,1,3,1
34035968,14,1,1,false,b1,c,1,1,3,1
51095040,72,2,2,false,b1,c,3,1,3,1
16820576,7,0,1,true,b2,c,2,0,3,1
33954304,78,3,0,false,k,k,0,1,3,2
751171,6,0,1,true,b1,c,1,0,2,1
16890512,12,0,1,false,k,k,3,0,2,2
16959840,6,0,1,false,b1,c,2,0,3,3
34030848,108,2,2,false,b1,c,0,1,2,2
17353248,24,0,2,true,b2,c,1,1,2,1
17217648,117,1,3,false,b1,c,1,0,3,1
17419120,28,0,1,false,k,k,3,1,3,1
34281728,108,2,2,true,b1,c,1,1,2,1
17484144,149,2,2,false,b2,c,3,0,2,1
50553856,432,2,3,false,b2,c,0,1,3,2
34232576,18,1,1,false,b1,c,3,1,3,1
67895296,8,0,1,false,b2,c,3,0,3,3
67764224,72,0,3,true,b2,c,0,0,3,4
17222560,24,2,0,false,k,k,4,0,2,1
34315264,92,0,1,false,k,k,4,1,2,2
17025680,32,0,2,false,k,k,2,0,2,1
624211,4,0,0,false,k,k,0,0,2,1
834182,48,3,0,false,k,k,2,0,2,1
84580448,800,1,1,false,k,k,1,0,3,1
17086832,72,3,0,false,k,k,0,1,3,1
17549408,108,0,4,false,b1,c,1,0,2,1
17091200,7,0,1,true,b2,c,2,0,2,1
50509568,100,2,2,true,b2,c,0,1,2,1
17143616,36,1,1,false,k,k,0,1,2,1
829797,72,1,2,true,b2,c,1,0,3,1
17348432,36,2,1,false,b1,c,1,0,2,1
101453824,42,0,3,true,b2,c,2,1,2,1
17152608,28,1,1,false,k,k,1,0,2,1
17090928,24,2,0,false,k,k,2,0,2,1
17287552,14,1,1,false,b1,c,1,1,2,2
17466416,20,2,0,false,k,k,1,0,2,2
17401680,214,1,3,false,k,k,1,0,2,1
17025120,24,0,2,true,b2,c,1,0,3,1
833090,14,1,0,false,k,k,1,0,2,1
17222224,12,1,0,false,k,k,1,1,2,1
101474304,120,3,1,false,b2,c,2,2,3,1
17611136,24,2,0,false,k,k,3,1,2,1
17602384,6,0,1,false,b1,c,1,0,3,1
34179584,22,0,2,true,b2,c,2,1,3,2
16955744,4,0,0,false,k,k,2,0,2,2
16959872,4,0,0,false,k,k,1,0,3,1
34040576,36,0,3,false,b1,c,2,0,2,3
34302976,72,0,4,false,b1,c,3,0,3,1
764261,43,1,2,false,b1,c,2,0,3,1
694117,164,1,1,false,k,k,2,0,3,1
16951136,10,0,1,true,b2,c,0,0,4,2
834183,8,1,0,false,k,k,2,0,2,1
17601568,108,2,1,false,k,k,2,0,2,2
16889936,12,1,0,false,k,k,0,1,3,1
34342656,54,1,2,false,b1,c,1,0,3,1
834166,4,0,0,false,k,k,2,0,3,1
17593632,168,2,1,false,k,k,1,0,2,1
16959552,24,1,1,true,b2,c,1,0,2,3
50514432,22,1,1,false,k,k,1,3,3,1
17607024,189,1,3,true,b2,c,2,0,3,1
51069696,800,3,2,false,k,k,2,1,3,1
829828,4,0,0,false,k,k,2,0,2,2
17484160,4,0,0,false,k,k,3,1,2,2
33954304,24,2,0,false,k,k,0,1,3,2
17025936,4,0,0,false,k,k,2,1,2,1
34110464,42,0,2,false,k,k,2,1,2,1
17413984,24,2,0,false,k,k,2,0,3,1
