@relation HandStrength

@attribute HandStrength numeric
@attribute PotSize numeric
@attribute ActionCount numeric
@attribute DeckStrength numeric

@data
33831936,16,9,17091104
833602,12,9,832544
34309376,38,10,17347840
34237184,16,9,17480032
34019584,72,11,16881456
17483600,36,10,829217
34179840,24,10,17414160
834165,24,10,816449
34216960,70,11,16894544
34301184,24,9,17151552
17213488,72,11,680736
829283,8,9,828978
16824624,28,10,16814608
16894608,26,10,16893744
17611120,24,11,833906
17269808,72,11,17269504
34290688,48,11,833923
50640384,108,9,746817
67829760,24,9,764291
17479792,4,9,764021
16824704,24,10,16824672
50383360,12,10,16827152
17419120,26,10,833905
17025136,10,9,821075
17610288,432,12,833072
17418304,108,10,623632
764276,36,9,764224
16942672,124,12,550177
34239232,36,9,34218752
16829296,34,10,16824096
16960416,96,11,16950016
17205056,16,10,484401
17218192,12,10,693843
34282496,10,10,17549072
34317824,168,10,17478656
33889280,24,10,33888512
34036736,24,9,17282304
17222560,38,10,829539
16829008,16,9,828176
16885568,16,9,685106
16824896,14,9,737808
17274960,14,10,624468
33970944,40,10,17135104
833108,24,11,832544
34347264,4,9,34346240
33819392,10,10,16823312
101474304,48,11,17593888
17086832,4,9,17078112
67698688,72,10,620115
67764224,62,12,829824
829812,48,11,825120
34150400,8,10,17401616
34108928,34,10,17270288
67436544,10,9,344592
763732,24,11,763732
34155264,44,10,34155264
17222544,50,11,833632
17541216,120,12,764000
34236160,24,9,17462576
834149,48,11,763476
17086560,64,10,755011
33753600,26,11,17016064
764022,8,9,764004
17021584,4,9,17017152
67502080,126,12,17191968
17008448,38,10,553760
17607024,38,10,17593088
34383360,36,10,17483264
17541232,36,9,17531392
33831424,8,9,17082672
34236672,8,9,17466928
763476,4,9,681248
624467,8,9,545552
34278400,38,10,16829296
50579968,242,11,17025664
101285888,216,11,50971136
34298880,14,9,17549648
17397024,72,11,610832
34036736,24,9,17155872
16890240,26,10,16881744
16824976,8,9,16820592
821075,16,9,545568
17152096,12,10,755011
16885856,14,9,689712
17409584,8,9,17409552
17537120,18,11,759906
34343680,48,10,16829280
17148000,36,10,689458
17020480,24,10,746544
17082208,4,9,685652
17419120,72,10,825152
67895296,10,10,67895296
34167296,22,10,17388288
34363904,72,11,17606992
17610576,10,9,17593632
34171648,48,12,764257
17217616,72,11,755283
34302976,54,9,17222448
17548880,12,9,833040
33754112,180,12,33751552
34019584,16,9,16881776
17418080,12,10,825185
34347520,648,11,829473
834148,10,9,832544
34157568,32,10,17384192
34106368,800,12,820803
17143920,34,10,619843
16960352,16,9,16933936
67436544,4,9,611378
17287248,24,10,17270016
16890512,12,10,758833
34372096,16,9,17598256
17287264,22,10,821088
16829312,32,11,16824400
101466112,10,10,17601552
833651,22,10,820001
33967104,30,9,17089824
34171904,126,12,825186
17549680,28,10,833907
51091456,24,9,17532464
17217904,24,10,751186
17610832,26,10,17597472
33688320,12,10,33688320
84706897,10,10,17221648
33762304,24,10,17023488
17484688,48,9,829728
16890240,24,9,16889904
84641345,72,9,746545
34179584,62,10,17401104
829284,14,9,829284
829012,8,9,681281
17610592,44,10,17593344
16894576,34,10,685584
33818880,62,10,16815680
33754112,36,10,812080
84580161,36,11,619553
34298880,36,11,17549392
17479520,38,10,763745
17606752,12,10,17597968
16942912,24,11,16942864
34368256,36,9,17610320
17532752,4,9,17532208
17352272,16,9,820784
17417792,108,11,615472
34089216,34,10,17340192
17401680,216,12,554290
34359808,800,13,17091088
17021296,800,11,759635
34378240,26,10,16959744
17016672,16,9,681010
17606720,72,10,17606672
17549680,24,10,833909
834166,16,9,763425
17279360,12,10,694337
33892864,28,9,16951360
829284,216,11,685088
50837760,92,11,17282064
16827968,12,10,16827168
34229248,16,9,34228992
16828784,26,10,16815920
34302976,62,10,17222432
16829312,12,10,16829200
16956048,4,9,764210
17147952,24,10,676641
833909,50,10,750897
16820608,24,11,689200
834147,36,10,811809
17213776,34,10,693825
17484160,108,11,829746
16890512,16,9,16884768
17471056,36,10,693810
17598000,800,12,549648
17287264,12,9,17269248
17339712,48,9,623632
17418880,24,9,829813
17156160,10,9,17138704
17409872,44,10,17388544
33891840,184,12,16929024
50509312,800,12,16954880
17397056,108,10,17396512
34236672,16,10,17470976
84440592,216,12,751136
50632704,800,13,623632
17418304,24,10,825376
693827,72,11,410401
67764224,14,9,829830
17091488,14,9,829763
34372096,48,10,17287712
33950464,16,10,16811552
17606976,8,10,17601568
17532752,116,10,754994
34343424,10,9,829712
17016928,4,9,17016928
17536864,72,10,751185
16894304,72,10,16868640
17283456,106,11,17270272
67502080,48,9,410401
17025632,12,9,17024032
33692416,24,10,33692416
17531936,130,10,737808
17091488,12,10,829248
34212096,24,10,34212096
33954560,34,10,16889696
33692416,8,9,16890400
34031104,64,11,17253136
17414240,4,9,17414192
50951424,48,11,17397056
84714544,186,12,689168
34232576,24,9,17469968
16960416,36,10,762656
17419120,16,9,833906
16816224,8,10,16815664
34166784,70,11,17143312
34313984,96,9,17413392
34249472,18,9,764275
33758208,32,10,16894768
33901568,50,12,812353
17606752,64,11,820801
16894848,4,9,833649
17091440,36,10,17091424
34319360,38,10,17484608
764278,4,9,763744
17414736,70,11,693536
101027840,36,10,50697728
34150912,50,10,17409808
34167552,38,10,17414224
84510529,16,10,624449
16960384,26,10,833650
34104576,44,10,17139264
17283456,30,9,624466
34081792,62,10,16827440
17349216,8,9,763458
17025136,24,10,821042
34225152,62,11,829744
17462864,72,12,685648
34378496,144,12,17025280
17589280,116,9,811536
17348416,24,9,17348352
17611408,178,12,17602352
67502080,24,9,738080
17287968,10,10,17285376
34089728,14,10,17349152
16889968,12,10,750096
17602352,108,10,825137
33966848,126,11,763456
16960384,12,9,833568
17218192,24,10,764258
67895296,10,10,67895296
17610304,30,9,833091
50575616,36,9,17021200
834196,48,11,764208
34158592,16,9,17401648
17352512,36,10,820274
34280960,134,12,16889392
833636,8,9,820240
51095808,10,9,51073024
16890224,24,10,759073
17484656,28,11,834080
690021,24,9,689714
17536320,96,11,759072
833381,12,9,812353
16828256,10,10,816704
17287520,48,10,816689
17282640,20,10,750912
17479776,16,9,755216
17287264,96,11,554562
17025408,36,9,17024032
833619,24,10,832800
17143904,14,9,623939
17331792,24,9,554256
17025376,8,10,615730
34277376,62,10,17532480
50379008,8,9,16824640
34379776,36,10,17602320
17602656,72,9,825441
17479248,16,9,763474
17086848,24,10,754737
34383872,228,12,17156736
50906624,72,12,17352256
624484,290,12,549920
34237440,36,10,17483824
67698688,48,10,624482
16820048,24,10,16819984
34171904,24,10,17392416
17012560,16,9,619824
50711040,36,9,17147744
17090096,10,9,17064736
34285568,34,10,16955488
17025952,12,9,17025536
833654,38,10,816688
17288096,50,11,829556
17483840,96,10,828466
833652,10,10,755522
17331792,72,10,17326608
50513408,72,9,812338
16947040,8,10,16938576
17288080,8,10,833904
34386944,66,11,17548336
34346752,72,10,16892976
16828784,12,9,620096
17025360,24,9,824608
84719938,52,11,825410
17216816,44,10,414496
33897472,96,11,17142832
33831936,36,11,17077008
17602384,216,12,825137
33761280,10,9,16942640
17480032,34,9,764193
34211328,24,11,16819776
17152608,24,10,17151536
84641618,98,11,755539
833927,16,10,759921
100708352,72,10,100708352
34355456,36,10,825459
834181,14,9,829456
694099,108,11,619280
825428,72,11,825410
33831936,8,9,17025088
33901568,24,9,17089808
17344336,38,10,690004
17414752,40,10,764226
16829344,26,10,16824928
829285,36,9,829282
34379776,72,11,17602304
17531952,72,9,754704
67829760,24,10,764020
17086304,144,12,17064704
34305024,174,12,17282080
34175744,36,10,17283376
834183,12,9,821059
16824672,4,9,615744
17532448,72,9,755216
84580416,144,11,693552
694388,24,9,689985
17287264,16,9,821089
17532480,56,10,755232
16894336,48,10,16881728
624484,24,9,624484
33688320,36,10,16823584
67895296,24,10,833632
34314752,24,9,17541504
51104256,12,10,17549968
33901056,12,9,33901056
16885600,24,10,484112
34309888,26,10,17532768
34372096,24,10,17606464
33889280,8,9,812304
33966848,24,11,33964800
17156208,36,9,821040
33950720,30,9,33949696
34108928,144,10,17270064
833924,12,9,833923
51025664,4,9,17471232
17483888,24,11,829456
829541,38,10,689730
33950464,10,10,17187328
17025904,12,10,17020672
17607040,108,11,829797
834182,800,12,689744
17287760,4,9,17285904
17017216,12,9,694385
16959824,164,12,824608
833108,30,10,746768
17413968,10,10,17397008
17157008,12,9,759376
51038976,800,13,834147
17419168,14,9,17418768
17135168,16,10,17135136
16829344,10,10,764176
16829072,8,9,829808
100765696,26,10,50435328
67895296,216,10,833618
33892096,26,10,17135136
33901568,16,10,33901312
34343424,42,10,828688
33901568,8,9,17156928
834164,4,9,763681
34179840,16,9,17340256
34158336,24,10,17397296
17086848,12,9,759873
34180096,96,10,825410
16955504,4,9,755554
17152048,8,9,754992
17348176,12,10,755250
34105088,24,9,17331760
17222272,58,11,829539
17484672,26,10,17483520
764022,10,9,689680
17017216,36,10,624434
67829760,800,13,755555
833926,36,10,755283
17598304,16,9,816707
50374144,4,9,50372864
17349232,16,9,763745
50641408,80,11,17081120
34040576,36,10,759652
17479984,24,9,764210
84576066,58,9,829250
17483072,8,9,17449472
16956048,36,10,16955232
829814,108,11,829760
50566912,48,11,17012480
17541472,48,10,764209
763730,8,9,763728
17091488,14,9,17091488
34098176,40,10,17352512
17025680,12,10,829814
34019584,12,10,17273872
17611376,4,9,17609744
16881760,4,9,624177
17537104,36,10,759872
624468,8,9,624468
17157024,8,10,17156608
51160576,10,9,17606224
17466960,4,9,17466656
16955504,8,9,553761
17021520,10,9,676913
16889152,16,9,741904
17541232,24,10,764019
50513920,108,9,16959536
17157024,26,10,834131
16828784,4,9,816656
17484624,16,9,834129
17347888,180,12,742176
17283424,4,9,17274416
16816208,72,11,16815392
16894880,14,9,832289
17287968,26,10,17281552
17222560,28,11,17216768
816723,10,9,484624
17466944,120,12,689200
34013952,18,9,16806672
34387968,26,10,17610768
17348448,36,10,554562
833875,14,9,759088
17483616,12,10,17483616
17288016,14,9,17285904
33965824,34,10,17187616
67371008,64,12,471568
17606192,174,12,828193
17156416,112,10,807986
17484656,34,11,834166
33963008,86,10,33960192
829284,36,10,816672
17414256,472,13,624434
84645986,32,11,764290
690020,98,12,685088
33970176,196,10,550193
17353056,24,10,820803
834149,38,10,833108
17589552,100,10,807713
34384128,16,9,34383616
17008480,4,9,549936
17602672,48,12,17593120
50571264,30,10,17016576
17218176,8,10,17217552
50640640,24,10,17085744
17611136,24,10,833925
84715906,24,11,17602672
34104320,172,12,17327136
17349264,16,10,17348944
34146816,48,10,34145536
50370560,40,10,624480
17483616,72,11,829216
17090912,10,9,824896
17344048,32,9,688929
16886128,12,9,619841
17541440,144,12,764226
17021584,10,9,17021520
101031936,68,11,50702592
624484,288,11,554000
17414752,24,9,693824
17217584,184,11,549648
33758208,26,10,17025952
33760768,98,11,414496
17155936,28,10,484640
17353360,34,10,825408
17082736,8,10,694097
16890512,8,10,762384
34306304,44,10,17283360
34175488,36,10,694389
17222256,34,10,829280
101138432,48,10,17086832
50776064,34,10,50737664
17025648,12,10,17024784
17610592,36,9,833381
17288000,34,10,750624
17611408,214,10,834195
17282640,34,10,746816
34176000,800,12,825121
34159616,160,12,17024592
50697984,24,10,17134080
34355200,54,9,17593904
17283728,62,10,759649
17353072,216,10,825154
67436544,144,11,676880
17147456,4,9,17147456
34106112,20,10,17348128
17483888,36,10,17462832
17418336,72,11,624177
834197,800,11,834192
17020768,800,9,750352
17213264,62,10,685652
16885328,32,11,16868608
17349232,24,11,755489
759924,60,9,759618
100708352,24,9,50378240
34363904,36,10,17156624
764277,72,10,619826
67502080,432,12,681282
17418864,16,9,17397040
34229248,24,9,17091104
34093824,156,10,17347840
624210,24,11,615713
16894832,14,9,833347
829828,12,9,694305
34249472,36,10,17480032
34020352,36,10,16894832
34151168,48,11,17414160
84632898,48,11,17151552
34384128,32,10,17605648
34159104,34,10,17408256
16894320,12,9,16894256
17353632,84,11,763987
16816240,24,11,16814608
16824416,14,9,550176
17078320,10,9,623666
764276,8,10,764226
17287248,32,11,17269504
17397056,40,10,17397024
16828240,144,11,16798768
833909,12,9,833824
17409344,174,12,611377
17602384,38,10,825172
16828768,8,9,824848
34317312,72,11,34316288
17257520,72,11,344848
17078384,34,10,623937
33819136,4,9,16807488
100876288,8,9,50574336
833107,14,9,746801
17288096,16,9,834197
17024864,36,9,17024272
33957120,16,9,17191168
17016656,98,12,685361
34101504,10,9,623920
34351360,24,9,34351360
17541232,4,9,17541232
33970688,210,11,689748
34036736,10,9,17156976
17090656,8,9,820801
17484160,800,11,829506
17480064,62,11,17478656
100749312,22,10,33888512
17288096,34,10,17282304
17353312,24,10,829539
17483056,24,10,828176
17021552,24,9,685106
67436544,62,10,742450
17082208,8,9,17068832
17397328,70,11,620115
34178816,160,12,624450
17152064,8,9,755009
833637,16,9,755280
17331776,96,11,554529
825461,16,11,825425
34150400,38,10,17401616
34317824,294,12,17479216
16955488,10,9,755233
34233088,108,11,17462576
694389,108,10,554273
829814,26,10,824864
33827840,44,10,16958480
34098176,24,9,17090592
17152656,8,10,694096
50775296,50,10,17191968
17148272,38,10,620112
34358784,36,10,17589280
17413984,4,9,759648
17152064,24,10,755008
829558,10,10,829552
17148256,8,9,17146880
84506128,38,10,17273088
17287504,8,9,825104
34225152,62,10,17025664
17467200,12,9,17465600
829012,4,9,812352
101294080,324,12,50971136
34166272,36,11,17143360
34347008,576,13,17597744
34015744,26,10,16820592
694388,24,11,554033
17021008,10,9,545568
50448384,4,9,16893792
34278400,60,11,16829280
17025888,72,10,746544
17021024,36,10,746544
694100,8,9,694097
16959040,24,9,16957696
34305280,24,9,17527824
34355712,36,10,17606992
17142832,48,12,611376
34368256,108,9,17222448
16894816,30,9,833040
67371008,98,10,737808
34150400,96,11,16881776
67502080,108,11,829011
34155264,24,9,17413152
17607040,36,10,17598016
33966592,174,12,17212432
17287264,16,9,821088
17086576,14,9,17086304
33884416,16,9,16816208
34355200,800,13,820803
17274176,8,10,619843
33958400,38,10,16933936
17078096,16,9,611378
17409344,108,11,611344
34098176,24,10,34096896
17025952,8,10,832816
694389,10,9,624417
34246912,16,10,17469696
17549136,800,11,750912
33901568,36,10,17089824
34015744,8,9,17278976
33966592,48,9,17212432
17078112,4,9,620097
33892608,24,10,16946432
34318080,72,11,17479424
17610864,800,12,833654
17152656,4,9,764241
759651,24,10,759602
51025152,32,10,17453568
833347,14,9,750641
34024192,26,10,34022400
34174976,58,12,17401104
33896448,36,10,17007888
34101760,8,10,17343808
84719424,14,9,17593344
17205072,36,11,554545
34281984,36,11,16888832
17418336,88,11,824848
34150144,16,9,17395968
51103744,38,10,17549392
17091488,14,9,833088
829555,4,9,689970
17353360,24,10,17340192
17074000,216,11,554290
33970944,24,9,17151520
17352544,34,10,554561
50644992,36,10,17073968
16886144,72,11,694337
33827840,36,10,16951360
33954560,38,10,16877408
34016256,16,9,16815920
17278528,62,10,484401
34351616,108,11,17606688
17479984,14,9,764210
17151552,50,10,742449
829011,72,10,676641
17343536,12,9,689200
67764224,72,11,17213488
833091,14,9,811809
17414784,24,11,764290
67436544,72,11,480305
101187584,96,13,17344256
17419168,106,12,829746
16815920,10,10,619296
16956032,800,12,16955904
16894848,8,9,16894048
33823232,24,9,16884768
34040832,16,9,17288032
17279072,26,10,17269248
34227968,24,10,685652
17087056,8,9,762896
17148288,34,11,694389
17607008,4,9,17606208
17606976,14,9,17606928
17217360,96,11,751168
17344880,12,10,694352
17484128,36,10,17470976
84706900,72,10,833636
17467216,24,11,17454128
17218096,146,12,680737
33893376,144,11,828704
17606992,12,9,829763
34372096,72,10,17287712
16890496,12,10,764016
17532208,70,11,754994
834198,72,12,829712
34363392,16,9,17598032
33621504,34,10,16868640
17549952,162,12,833600
17353616,4,9,17348944
16960336,16,9,742176
17413424,4,9,17413424
17484672,8,9,834183
34366208,16,9,17576192
67764224,252,9,624211
100675584,196,10,50373376
84510241,108,9,755233
17353328,22,10,829552
17282096,16,9,17253120
17483040,8,9,17453584
746819,24,9,746768
17480064,4,9,17470496
16956048,16,9,762656
17021312,36,11,17021296
17611120,36,9,833906
764294,72,11,694305
17025920,4,9,17025120
67698688,144,12,17143312
17283728,216,11,17281536
67829760,72,9,764275
17343792,90,11,689457
16890512,14,9,16888608
34146816,24,10,17409808
17401696,12,9,624480
17353616,8,9,833650
17152368,48,12,759107
17288080,24,9,833361
17218128,36,10,763458
17413712,70,11,759073
16960384,38,10,821042
829831,24,9,821025
833925,14,9,824641
16960384,4,9,833618
17413712,12,9,759328
17344864,24,10,694336
833859,72,10,833824
16829328,10,10,833872
34244352,10,9,690016
829831,4,9,829826
84718642,24,10,834115
17156992,14,9,833620
33827840,48,11,17089824
17549696,24,9,833654
16894336,16,9,825425
17353632,32,11,17349152
34151424,12,9,17418016
17156976,114,10,816451
17541488,800,13,763744
67895296,8,9,67895296
17012560,16,9,619792
829829,14,9,829760
34096384,98,11,17318400
17155936,32,10,484673
17540416,36,11,763202
34228480,174,12,694356
17353616,32,11,825440
17536848,108,10,759072
829012,10,9,812353
34216192,30,10,34215424
34020352,48,12,816689
100937728,800,11,17051904
690020,72,11,554562
33967104,48,10,17078368
17602640,72,12,17597760
84641363,12,10,17152048
16946752,16,9,615474
16829072,72,10,16828768
833908,36,10,833905
759651,36,10,484128
17549696,24,9,17532480
17287808,12,9,829555
834183,8,9,834114
34282496,36,10,17541392
17418336,16,9,825441
16890496,36,10,754737
34376192,476,13,17156736
834199,12,10,834166
16951680,10,9,694338
17602656,4,9,17597440
67829760,12,10,764274
34245632,62,10,17483824
17419120,30,9,833910
17611360,62,12,834145
17479728,24,10,762657
34175744,10,10,17283360
33822976,8,10,17069584
825188,24,9,816161
17024864,24,11,816688
17549680,72,11,833825
17139248,8,9,550194
16955776,12,9,755522
824899,24,9,615200
